date,stock_id,name,decision,confidence,C_days,B_days,A_days,flow_status,cost_level,signal_type,adx,atr,vwap,kd_k,kd_d,bb_upper,bb_middle,bb_lower,B_quality,B_window_20,B_validity,B_phase,foreign_position,foreign_level,volume_ratio,foreign_cost,foreign_profit_pct,foreign_consecutive_buy,margin_change_5d,return_10d,bias_ma20,margin_consecutive_increase,margin_change_pct
2026-08-27,2421,建準,IGNORE,0,,,,,HIGH_RISK,,10.92,7.4603,148.7887,62.57,40.65,159.5918,146.0,132.4082,0,0,UNCERTAIN,PREPARE,94633.0,HEAVY,4.096512935965846,152.12,4.85,,,6.688963210702337,0.09246575342465757,,
2026-08-27,2303,聯電,IGNORE,0,,,,,SAFE,,8.85,8.9818,138.4472,57.21,56.54,126.6644,120.5,114.3356,0,0,UNCERTAIN,PREPARE,5137512.0,HEAVY,1.276470717787763,135.53,-12.56,,,-4.81927710843374,-0.016597510373444035,,
2026-08-27,2308,台達電,IGNORE,0,,,,,SAFE,,9.76,116.3149,1916.4367,23.3,27.96,1926.2396,1746.5,1566.7604,0,0,UNCERTAIN,PREPARE,1611346.0,HEAVY,0.6731483932758,1760.83,0.52,,,-6.10079575596817,0.013455482393358142,,
2026-08-27,2313,華通,IGNORE,0,,,,,HIGH_RISK,,9.58,14.9607,237.1045,86.38,72.75,240.2567,210.975,181.6933,0,0,UNCERTAIN,PREPARE,242162.0,HEAVY,2.2768539195437523,216.23,12.84,,,15.094339622641506,0.15653513449460843,,
2026-08-27,2324,仁寶,IGNORE,0,,,,,SAFE,,20.22,2.2809,39.0433,48.32,53.46,43.219,38.8625,34.506,0,0,UNCERTAIN,PREPARE,1685543.0,HEAVY,0.74374334425223,38.57,3.06,,,1.1450381679389388,0.022836925056288315,,
2026-08-27,2301,光寶科,IGNORE,0,,,,,HIGH_RISK,,23.26,19.7951,238.1161,87.0,82.19,311.2941,265.225,219.1559,0,0,UNCERTAIN,PREPARE,944728.0,HEAVY,0.6586162971701027,250.33,20.24,,,11.688311688311682,0.13488547459704026,,
2026-08-27,2353,宏碁,IGNORE,0,,,,,SAFE,,8.32,1.1196,35.57,48.6,42.43,32.6009,30.71,28.8191,0,0,UNCERTAIN,PREPARE,420196.0,HEAVY,0.41196995836966327,30.73,1.55,,,-1.1093502377179099,0.015955714750895522,,
2026-08-27,2356,英業達,IGNORE,0,,,,,SAFE,,8.76,3.3651,69.9253,36.25,34.26,69.5156,65.83,62.1444,0,0,UNCERTAIN,PREPARE,635731.0,HEAVY,0.48640539615314266,64.62,1.51,,,-4.651162790697683,-0.003493847789761806,,
2026-08-27,2357,華碩,IGNORE,0,,,,,HIGH_RISK,,26.23,42.1455,800.6491,66.87,59.99,1014.1121,886.2,758.2879,0,0,UNCERTAIN,PREPARE,292180.0,HEAVY,0.3962546118440974,784.99,23.31,,,3.3084311632870955,0.09230422026630558,,
2026-08-27,2359,所羅門,IGNORE,0,,,,,SAFE,,15.65,11.5584,144.7937,15.24,31.33,175.9099,148.9,121.8901,0,0,FAKE_B,PREPARE,13206.0,MEDIUM,0.6239848508310439,152.34,-3.17,,,-6.050955414012737,-0.009402283411685697,,
