date,stock_id,name,decision,confidence,C_days,B_days,A_days,flow_status,cost_level,signal_type,adx,atr,vwap,kd_k,kd_d,bb_upper,bb_middle,bb_lower,B_quality,B_window_20,B_validity,B_phase,foreign_position,foreign_level,volume_ratio,foreign_cost,foreign_profit_pct,foreign_consecutive_buy,margin_change_5d,return_10d,bias_ma20,margin_consecutive_increase,margin_change_pct
2026-07-06,2406,國碩,IGNORE,0,,,,,HIGH_RISK,,24.53,3.0093,37.0428,87.78,75.86,43.1928,37.1925,31.1922,0,0,UNCERTAIN,PREPARE,65047.0,HEAVY,0.8200491531961194,39.39,5.22,,,16.432584269662918,0.11447200376419975,,
2026-07-06,2408,南亞科,IGNORE,0,,,,,SAFE,,22.64,32.5681,322.6937,16.22,26.73,513.8534,417.95,322.0466,0,0,UNCERTAIN,PREPARE,424580.0,HEAVY,0.5642931262910243,349.85,20.2,,,-16.732673267326735,0.006101208278502135,,
2026-07-06,2412,中華電,IGNORE,0,,,,,SAFE,,25.14,1.9186,139.5249,7.19,8.55,147.1654,143.175,139.1846,0,0,FAKE_B,PREPARE,1243026.0,HEAVY,0.917148709254574,,,,,-2.076124567474047,-0.01169896979221241,,
2026-07-06,2413,環科,IGNORE,0,,,,,NEUTRAL,,18.12,2.9538,53.685,26.47,19.77,63.699,53.425,43.151,0,0,FAKE_B,PREPARE,7277.0,LIGHT,0.1753699134781177,58.58,-17.21,,,-14.462081128747794,-0.09218530650444545,,
2026-07-06,2392,正崴,IGNORE,0,,,,,SAFE,,12.39,1.7081,37.948,66.35,45.97,41.0399,38.9175,36.7951,0,0,UNCERTAIN,PREPARE,37469.0,MEDIUM,1.2010393034492177,38.8,2.58,,,-0.6242197253433224,0.022676173957731027,,
2026-07-06,2374,佳能,IGNORE,0,,,,,SAFE,,12.6,3.4985,78.8169,54.16,46.14,79.0473,74.9,70.7527,0,0,UNCERTAIN,PREPARE,16616.0,MEDIUM,0.6498488239051619,76.7,0.91,,,3.753351206434341,0.03337783711615483,,
2026-07-06,2375,凱美,IGNORE,0,,,,,NEUTRAL,,35.37,18.6039,159.6992,57.66,65.73,243.1736,195.75,148.3264,0,0,UNCERTAIN,PREPARE,10037.0,MEDIUM,0.7997172982460802,,,,,-4.794520547945202,0.06513409961685834,,
2026-07-06,2376,技嘉,IGNORE,0,,,,,SAFE,,18.3,13.7301,325.3993,66.9,55.52,357.5615,340.1,322.6385,0,0,UNCERTAIN,PREPARE,141952.0,HEAVY,0.5310594791250219,315.59,6.62,,,-0.8836524300441795,-0.01058512202293449,,
2026-07-06,2377,微星,IGNORE,0,,,,,SAFE,,31.28,6.2768,123.4211,76.36,69.28,146.8245,137.675,128.5255,0,0,FAKE_B,PREPARE,110643.0,HEAVY,0.5815677546130871,136.07,4.72,,,4.014598540145986,0.0350463047031051,,
2026-07-06,2379,瑞昱,IGNORE,0,,,,,SAFE,,33.86,51.585,640.1668,41.25,49.72,926.0794,747.1,568.1206,0,0,FAKE_B,PREPARE,239011.0,HEAVY,0.512329589566088,,,,,-14.555555555555555,0.029313344933743712,,
2026-07-06,2382,廣達,IGNORE,0,,,,,SAFE,,16.56,13.7866,349.4893,72.88,54.16,382.5405,372.025,361.5095,0,0,UNCERTAIN,PREPARE,774025.0,HEAVY,1.0292151004091556,,,,,-0.5263157894736858,0.01606074860560458,,
2026-07-06,2383,台光電,IGNORE,0,,,,,SAFE,,28.13,387.38,4633.7727,56.15,60.39,6061.4059,5360.75,4660.0941,0,0,UNCERTAIN,PREPARE,157502.0,HEAVY,1.6307370422339402,5219.18,4.9,,,-6.008583690987123,0.021312316373641726,,
2026-07-06,2385,群光,IGNORE,0,6.0,,,,NEUTRAL,,32.17,4.4858,124.2543,54.91,33.73,144.8601,116.7,88.5399,0,0,UNCERTAIN,PREPARE,152055.0,HEAVY,0.8536918332771776,112.22,-4.21,,,-5.701754385964907,-0.07883461868037711,,
2026-07-06,2388,威盛,WAIT,5,8.0,8.0,0.0,,SAFE,,14.84,4.5992,75.5867,10.95,20.65,83.3844,72.05,60.7156,24,8,FAKE_B,PREPARE,84798.0,HEAVY,0.3699232737570802,80.15,-11.16,,,-15.63981042654029,-0.01179736294240108,,
2026-07-06,2436,偉詮電,WAIT,55,9.0,1.0,1.0,,HIGH_RISK,,15.16,4.0157,74.8152,68.28,54.2,80.7298,71.655,62.5802,2,4,UNCERTAIN,PREPARE,28525.0,MEDIUM,1.6379182186830787,75.65,2.71,,,-1.1450381679389166,0.08436257065103625,,
2026-07-06,2439,美律,IGNORE,0,,,,,SAFE,,11.6,2.1949,89.4863,58.21,41.88,93.3429,90.88,88.4171,0,0,UNCERTAIN,PREPARE,31268.0,MEDIUM,0.9578037715552363,91.04,0.83,,,-1.0775862068965525,0.010123239436619524,,
2026-07-06,2441,超豐,IGNORE,0,,,,,HIGH_RISK,,22.38,8.2993,113.257,87.24,76.92,148.9867,132.75,116.5133,0,0,UNCERTAIN,PREPARE,69544.0,HEAVY,3.2060877272609156,139.27,4.12,,,3.571428571428581,0.09227871939736354,,
2026-07-06,2449,京元電子,IGNORE,0,9.0,0.0,,,HIGH_RISK,,21.65,22.7045,310.1232,85.56,79.47,365.7111,310.425,255.1389,0,1,UNCERTAIN,PREPARE,455063.0,HEAVY,1.4777966777424152,329.55,6.51,,,3.539823008849563,0.13070790045904812,,
2026-07-06,2451,創見,IGNORE,0,4.0,,,,NEUTRAL,,19.09,16.0047,295.6315,24.4,16.92,329.0967,289.5,249.9033,0,0,UNCERTAIN,PREPARE,46901.0,MEDIUM,0.6581523570447361,311.43,-13.14,,,-12.600969305331178,-0.0656303972366149,,
2026-07-06,2417,圓剛,WAIT,0,7.0,1.0,,,SAFE,,15.56,2.3192,49.2764,70.78,50.9,48.6681,45.6675,42.6669,0,1,UNCERTAIN,PREPARE,4009.0,LIGHT,0.853805972981343,46.58,1.86,,,1.1727078891258014,0.03903213445010123,,
2026-07-06,2419,仲琦,IGNORE,0,7.0,,,,SAFE,,17.24,1.2932,34.0082,63.74,47.36,30.1734,28.595,27.0166,0,0,UNCERTAIN,PREPARE,4276.0,LIGHT,1.2968141637237682,29.45,-1.19,,,-1.1884550084889534,0.01766043014513019,,
2026-07-06,2421,建準,WAIT,0,6.0,2.0,,,SAFE,,9.62,6.647,150.5153,75.22,59.37,157.1739,146.175,135.1761,6,2,UNCERTAIN,PREPARE,,NONE,0.43156891096467426,153.06,-2.98,,,-1.0000000000000009,0.01590559261159563,,
2026-07-06,2426,鼎元,IGNORE,0,,,,,SAFE,,10.75,7.2308,68.3091,27.52,32.2,95.0459,76.24,57.4341,0,0,FAKE_B,PREPARE,,NONE,0.889598595173633,87.01,-8.98,,,-11.902113459399333,0.0388247639034629,,
2026-07-06,2428,興勤,IGNORE,0,,,,,HIGH_RISK,,41.77,22.3432,253.8101,85.08,75.04,339.4724,302.95,266.4276,0,0,UNCERTAIN,PREPARE,,NONE,2.0915963007613376,264.75,29.74,,,10.450160771704176,0.13385047037464926,,
2026-07-06,2371,大同,IGNORE,0,7.0,,,,SAFE,,17.54,0.8835,30.1756,74.63,51.74,29.1563,27.85,26.5437,0,0,UNCERTAIN,PREPARE,,NONE,0.9360916102767849,27.53,2.24,,,0.0,0.010771992818671361,,
2026-07-06,2369,菱生,IGNORE,0,,,,,HIGH_RISK,,22.43,2.8741,36.3347,53.51,49.61,46.3311,37.6375,28.9439,0,0,UNCERTAIN,PREPARE,,NONE,1.1672818887087955,39.46,9.49,,,6.666666666666665,0.14779143141813345,,
2026-07-06,2303,聯電,IGNORE,0,,,,,HIGH_RISK,,38.94,11.168,118.3739,40.44,57.27,191.6229,152.175,112.7271,0,0,UNCERTAIN,PREPARE,,NONE,0.1894434431528557,131.53,26.21,,,3.750000000000009,0.09084935107606373,,
2026-07-06,2308,台達電,IGNORE,0,7.0,,,,NEUTRAL,,20.88,128.5521,2084.6363,61.08,43.42,2383.7132,2094.75,1805.7868,0,0,UNCERTAIN,PREPARE,,NONE,0.6420035029788564,,,,,-7.20930232558139,-0.04761904761904767,,
2026-07-06,2312,金寶,IGNORE,0,,,,,SAFE,,21.74,2.3638,33.6781,34.6,30.6,37.3433,35.25,33.1567,0,0,UNCERTAIN,PREPARE,,NONE,0.4654829053515859,35.43,0.34,,,-0.8368200836820217,0.008510638297872353,,
2026-07-06,2313,華通,IGNORE,0,4.0,,,,NEUTRAL,,17.78,16.5991,258.8027,39.78,23.36,281.5566,245.975,210.3934,0,0,UNCERTAIN,PREPARE,219025.0,HEAVY,0.6950140324679953,235.0,0.0,,,-9.441233140655104,-0.04461835552393534,,
2026-07-06,2316,楠梓電,IGNORE,0,,,,,HIGH_RISK,,39.47,15.768,144.4685,40.36,54.43,254.2487,198.025,141.8013,0,0,UNCERTAIN,PREPARE,,NONE,0.24390297286005877,191.77,12.63,,,-4.424778761061942,0.09077136725160972,,
2026-07-06,2324,仁寶,IGNORE,0,,,,,SAFE,,21.56,1.9092,35.6361,26.32,23.91,39.2503,36.505,33.7597,0,0,UNCERTAIN,PREPARE,,NONE,0.7160364156683511,35.2,1.42,,,-4.799999999999994,-0.02205177372962608,,
2026-07-06,2327,國巨*,IGNORE,0,,,,,SAFE,,37.67,82.832,636.0739,35.41,57.8,1216.5052,987.35,758.1948,0,0,UNCERTAIN,PREPARE,999746.0,HEAVY,0.6899393631785389,1124.25,-10.61,,,-5.633802816901412,0.01787613308350644,,
2026-07-06,2301,光寶科,WAIT,0,5.0,3.0,0.0,,SAFE,,19.55,13.3859,205.0862,75.18,58.95,230.7677,216.125,201.4823,9,3,UNCERTAIN,PREPARE,957821.0,HEAVY,0.9002258520179143,201.42,11.21,,,-3.239740820734338,0.036437246963562764,,
2026-07-06,2231,為升,IGNORE,0,5.0,0.0,,,HIGH_RISK,,35.07,5.9585,119.2602,90.46,73.94,117.0456,97.8,78.5544,0,0,UNCERTAIN,PREPARE,,NONE,3.9889680902702307,120.2,2.75,,,30.965005302226945,0.26278118609406964,,
2026-07-06,2233,宇隆,IGNORE,0,,,,,SAFE,,14.72,23.5996,296.3408,61.47,40.86,343.7535,270.375,196.9965,0,0,FAKE_B,PREPARE,,NONE,0.6677892140294809,193.12,36.96,,,-16.1648177496038,-0.021729079981507193,,
2026-07-06,2243,宏旭-KY,IGNORE,0,,,,,HIGH_RISK,,57.77,3.8842,35.1783,98.13,95.48,72.1034,48.1025,24.1016,0,0,UNCERTAIN,PREPARE,,NONE,0.2255743537919454,33.55,96.72,,,41.78302900107411,0.3720700587287564,,
2026-07-06,2328,廣宇,WAIT,0,6.0,2.0,,,SAFE,,14.03,2.2868,54.1144,63.07,49.46,54.3337,51.44,48.5463,6,2,UNCERTAIN,PREPARE,,NONE,0.7505427606767419,,,,,-4.49438202247191,-0.008553654743390315,,
2026-07-06,2329,華泰,IGNORE,0,,,,,SAFE,,9.19,2.9925,58.0387,28.49,26.21,57.8605,54.355,50.8495,0,0,UNCERTAIN,PREPARE,,NONE,1.193720564365135,56.97,-4.16,,,-6.666666666666665,0.004507405022537103,,
2026-07-06,2353,宏碁,IGNORE,0,,,,,NEUTRAL,,16.52,1.7265,34.6836,27.48,19.48,38.8836,34.56,30.2364,0,0,UNCERTAIN,PREPARE,,NONE,0.6443422756104848,32.8,-0.01,,,-3.529411764705892,-0.05092592592592604,,
2026-07-06,2354,鴻準,IGNORE,0,6.0,,,,SAFE,,14.78,2.0378,59.2847,44.41,28.56,59.2432,56.685,54.1268,0,0,UNCERTAIN,PREPARE,,NONE,2.1866987775799616,57.6,1.4,,,0.6896551724137945,0.030254917526682634,,
2026-07-06,2355,敬鵬,IGNORE,0,,,,,NEUTRAL,,15.72,3.1141,57.0255,25.67,22.49,61.3462,55.505,49.6638,0,0,UNCERTAIN,PREPARE,,NONE,0.3628015079008024,57.5,-7.66,,,-9.540034071550263,-0.04332942978110066,,
2026-07-06,2356,英業達,IGNORE,0,,,,,SAFE,,22.69,3.5854,64.5218,81.04,64.87,69.9237,66.83,63.7363,0,0,UNCERTAIN,PREPARE,566800.0,HEAVY,0.7042806250116332,56.73,18.46,,,-0.8849557522123797,0.005536435732455658,,
2026-07-06,2357,華碩,IGNORE,0,,,,,NEUTRAL,,23.84,32.035,709.1428,11.3,6.7,874.039,755.45,636.861,0,0,UNCERTAIN,PREPARE,,NONE,0.5837473438054065,746.71,-8.93,,,-13.705583756345174,-0.09987424713746784,,
2026-07-06,2359,所羅門,IGNORE,0,,,,,SAFE,,17.97,7.412,135.6487,68.55,54.11,146.2345,135.675,125.1155,0,0,UNCERTAIN,PREPARE,,NONE,1.159633441824731,140.03,1.76,,,4.395604395604402,0.050304035378662126,,
2026-07-06,2360,致茂,IGNORE,0,7.0,,,,SAFE,,12.11,157.273,2187.974,65.32,53.6,2434.3822,2239.25,2044.1178,0,0,UNCERTAIN,PREPARE,,NONE,0.673782242238803,2275.8,-4.21,,,-5.627705627705626,-0.02645975214915708,,
2026-07-06,2363,矽統,IGNORE,0,,,,,SAFE,,27.25,4.4692,63.9037,38.92,56.76,77.5689,64.885,52.2011,0,0,UNCERTAIN,PREPARE,41367.0,MEDIUM,0.8284608705643434,69.8,-2.15,,,-1.1577424023154759,0.05263157894736836,,
2026-07-06,2365,昆盈,WAIT,0,5.0,3.0,0.0,,SAFE,,14.44,1.5726,35.949,78.05,67.85,35.5759,33.8825,32.1891,9,3,UNCERTAIN,PREPARE,,NONE,0.7827885288866492,35.71,-4.24,,,-0.5813953488371992,0.009370619051132678,,
2026-07-06,2367,燿華,IGNORE,0,7.0,,,,NEUTRAL,,21.46,3.2916,65.9213,21.67,19.18,66.6826,58.835,50.9874,0,0,UNCERTAIN,PREPARE,,NONE,0.40101665466870684,56.83,-5.33,,,-11.221122112211223,-0.08557831222911538,,
2026-07-06,2368,金像電,IGNORE,0,6.0,,,,NEUTRAL,,13.15,98.1637,1294.9169,47.16,32.9,1474.9028,1300.75,1126.5972,0,0,UNCERTAIN,PREPARE,139524.0,HEAVY,0.8888738254694725,1250.36,-2.03,,,-12.186379928315416,-0.058235633288487465,,
2026-07-06,2352,佳世達,IGNORE,0,,,,,HIGH_RISK,,23.71,1.7416,30.2481,73.83,63.71,34.1043,31.2475,28.3907,0,0,UNCERTAIN,PREPARE,,NONE,2.9226193969156258,35.4,0.0,,,12.559618441971377,0.13289063125049982,,
2026-07-06,2351,順德,IGNORE,0,,,,,HIGH_RISK,,23.12,15.8785,175.1902,75.1,68.17,228.5086,197.4,166.2914,0,0,UNCERTAIN,PREPARE,30105.0,MEDIUM,1.8457391593406507,209.56,8.8,,,6.2937062937062915,0.1550151975683891,,
2026-07-06,2331,精英,IGNORE,0,4.0,16.0,0.0,,SAFE,,12.17,1.053,22.2368,39.82,33.99,22.6686,21.475,20.2814,50,18,UNCERTAIN,BUILD,,NONE,0.7877195134999916,21.27,0.12,,,-6.167400881057262,-0.008149010477299212,,
2026-07-06,2337,旺宏,IGNORE,0,6.0,0.0,,,NEUTRAL,,14.93,11.3661,156.0595,7.15,15.38,182.2916,155.5,128.7084,1,3,FAKE_B,PREPARE,,NONE,0.7286551015625891,163.83,-11.8,,,-22.102425876010777,-0.07073954983922826,,
2026-07-06,2338,光罩,WAIT,25,6.0,7.0,4.0,,SAFE,,14.85,3.1279,51.6657,58.36,55.3,56.0339,50.385,44.7361,24,10,UNCERTAIN,PREPARE,,NONE,0.4446597451378989,52.59,-3.79,,,-6.296296296296289,0.004267142998908291,,
2026-07-06,2342,茂矽,IGNORE,0,,,,,HIGH_RISK,,39.66,3.6074,45.5572,83.24,73.41,64.9262,50.4375,35.9488,0,0,UNCERTAIN,PREPARE,,NONE,0.31434143341670084,50.05,18.29,,,1.0238907849829282,0.17372986369268895,,
2026-07-06,2344,華邦電,IGNORE,0,,,,,NEUTRAL,,25.14,14.6934,146.8518,10.82,27.24,236.1121,190.375,144.6379,0,0,UNCERTAIN,PREPARE,,NONE,0.7053633301929401,150.23,21.82,,,-17.567567567567565,-0.03873933026920551,,
2026-07-06,2345,智邦,IGNORE,0,,,,,NEUTRAL,,22.3,166.9426,2344.2209,77.47,66.35,2748.3398,2477.0,2205.6602,0,0,UNCERTAIN,PREPARE,327439.0,HEAVY,0.6477746991903284,2536.0,4.3,,,1.9267822736030782,0.06782398062171979,,
2026-07-06,2347,聯強,IGNORE,0,,,,,SAFE,,28.24,3.522,87.9836,68.76,63.7,96.3639,91.975,87.5861,0,0,FAKE_B,PREPARE,,NONE,0.9942588870346669,,,,,0.3208556149732589,0.0198423484642567,,
2026-07-06,1227,佳格,IGNORE,0,,,,,SAFE,,27.2,0.4535,28.708,84.58,78.01,30.1477,29.115,28.0823,0,0,UNCERTAIN,PREPARE,,NONE,1.6409839121770688,28.59,7.22,,,5.326460481099637,0.05272196462304635,,
2026-07-06,1229,聯華,WAIT,35,8.0,21.0,8.0,,SAFE,,26.67,0.9782,41.8923,91.08,84.03,43.9016,42.2275,40.5534,61,20,TRUE_B,LATE,,NONE,1.4553597999917693,42.39,3.09,,,6.067961165048552,0.03487064116985361,,
2026-07-06,1301,台塑,IGNORE,0,5.0,0.0,,,HIGH_RISK,,29.34,3.1736,52.0426,83.59,78.18,62.746,51.4675,40.189,1,2,UNCERTAIN,PREPARE,2138019.0,HEAVY,1.1944951091280058,52.85,14.29,,,15.267175572519086,0.1735561276533737,,
2026-07-06,1216,統一,IGNORE,0,,,,,SAFE,,25.63,1.5898,73.3129,70.97,53.45,77.3732,75.215,73.0568,0,0,UNCERTAIN,PREPARE,1766467.0,HEAVY,1.5367464827449069,77.1,0.91,,,4.71063257065949,0.034368144651997445,,
2026-07-06,1215,卜蜂,IGNORE,0,3.0,,,,SAFE,,47.83,2.8573,127.037,29.9,21.07,118.6419,115.0,111.3581,0,0,UNCERTAIN,PREPARE,,NONE,0.9467632590444941,115.81,-2.43,,,-1.7391304347826098,-0.017391304347826098,,
2026-07-06,1101,台泥,IGNORE,0,4.0,,,,SAFE,,12.82,0.5461,24.4812,27.15,20.69,25.0559,24.1,23.1441,0,0,UNCERTAIN,PREPARE,1002541.0,HEAVY,0.47941637160421335,23.65,0.21,,,-2.6694045174538106,-0.016597510373444035,,
2026-07-06,1102,亞泥,IGNORE,0,4.0,22.0,3.0,,SAFE,,18.73,0.8058,34.7831,76.95,60.53,37.0813,35.45,33.8187,61,19,TRUE_B,BUILD,469838.0,HEAVY,0.560929032416315,35.29,3.56,,,0.5502063273727487,0.031029619181946133,,
2026-07-06,1210,大成,IGNORE,0,4.0,22.0,3.0,,SAFE,,39.32,1.1095,54.3501,92.37,80.66,58.021,55.6,53.179,61,19,TRUE_B,BUILD,,NONE,0.8675364021496641,56.82,3.48,,,7.495429616087734,0.05755395683453224,,
2026-07-06,1303,南亞,IGNORE,0,,,,,HIGH_RISK,,42.35,12.3436,104.3472,90.6,94.03,209.7826,141.92,74.0574,0,0,UNCERTAIN,PREPARE,2755793.0,HEAVY,0.3737668920252916,104.75,76.61,,,21.311475409836067,0.3035512965050733,,
2026-07-06,1442,名軒,IGNORE,0,,,,,SAFE,,27.4,0.7859,27.1569,76.0,54.66,28.7242,27.4975,26.2708,0,0,UNCERTAIN,PREPARE,,NONE,1.0379676172341072,28.09,2.18,,,4.744525547445266,0.04373124829529984,,
2026-07-06,1319,東陽,IGNORE,0,3.0,,,,NEUTRAL,,31.71,3.6132,86.8157,31.0,16.41,113.8035,88.945,64.0865,0,0,UNCERTAIN,PREPARE,,NONE,0.42935253392998246,81.97,-4.84,,,-8.018867924528294,-0.12305357243240211,,
2026-07-06,1326,台化,IGNORE,0,,,,,HIGH_RISK,,26.61,3.923,53.2874,83.81,72.2,66.9007,54.6925,42.4843,0,0,UNCERTAIN,PREPARE,2225296.0,HEAVY,2.8801049838119552,53.24,26.97,,,20.284697508896787,0.2360012798829818,,
2026-07-06,1402,遠東新,WAIT,0,6.0,12.0,0.0,,SAFE,,19.9,0.8173,26.653,69.73,59.78,29.6824,28.285,26.8876,39,15,UNCERTAIN,PREPARE,752902.0,HEAVY,0.4053912658711125,29.1,0.0,,,1.041666666666674,0.02881385893583155,,
2026-07-06,2455,全新,IGNORE,0,,,,,NEUTRAL,,14.54,27.3437,355.9997,18.81,26.07,432.6397,371.35,310.0603,0,0,UNCERTAIN,PREPARE,,NONE,1.510219625693103,392.32,-13.85,,,-17.460317460317466,-0.08980745927023026,,
2026-07-06,3624,光頡,IGNORE,0,,,,NEUTRAL,HIGH_RISK,,20.33,12.4449,124.5008,38.93,42.94,175.4531,134.45,93.4469,0,0,UNCERTAIN,PREPARE,,NONE,0.13058802151340854,134.87,9.74,,-1488.0,1.3698630136986356,0.10078095946448506,,
2026-07-06,3630,新鉅科,IGNORE,0,,,,NEUTRAL,SAFE,,42.39,1.7524,31.6887,7.08,14.46,34.3282,30.2825,26.2368,0,0,UNCERTAIN,PREPARE,,NONE,0.19038805430237193,34.11,-13.5,,-189.0,-16.430594900849847,-0.025840006604474497,,
2026-07-06,3645,達邁,WAIT,0,7.0,1.0,,,SAFE,,11.88,4.9804,102.1216,55.9,46.26,98.0108,92.205,86.3992,0,1,UNCERTAIN,PREPARE,,NONE,0.7595997621602081,91.39,-0.43,,,-5.306971904266389,-0.013068705601648523,,
2026-07-06,3653,健策,IGNORE,0,10.0,0.0,0.0,,NEUTRAL,,20.8,250.368,3908.9015,12.87,17.97,4108.0845,3646.0,3183.9155,3,6,UNCERTAIN,PREPARE,39146.0,MEDIUM,0.47791839527550295,3574.93,-7.13,,,-13.541666666666663,-0.08941305540318156,,
2026-07-06,3661,世芯-KY,IGNORE,0,5.0,0.0,,,SAFE,,18.27,303.6324,4229.8127,62.0,65.66,4726.4369,4269.75,3813.0631,0,0,UNCERTAIN,PREPARE,42594.0,MEDIUM,1.1437274638063428,3996.93,5.46,,,-2.543352601156068,-0.012822764798875785,,
2026-07-06,3663,鑫科,IGNORE,0,,,,NEUTRAL,HIGH_RISK,,34.78,6.6349,86.3632,69.86,51.8,88.5044,76.04,63.5756,0,0,UNCERTAIN,PREPARE,,NONE,2.3464869410770253,77.15,10.3,,-474.0,8.962868117797695,0.11914781693845344,,
2026-07-06,3665,貿聯-KY,IGNORE,0,7.0,,,NEUTRAL,NEUTRAL,,13.12,129.0687,2291.4797,56.47,44.94,2302.2472,2052.5,1802.7528,0,0,UNCERTAIN,PREPARE,,NONE,0.6642043690524903,2205.84,-11.83,,-76.0,-2.261306532663321,-0.052375152253349544,,
2026-07-06,3615,安可,IGNORE,0,,,,NEUTRAL,SAFE,,45.58,4.3384,52.3234,12.05,16.35,58.4642,52.9175,47.3708,0,0,UNCERTAIN,PREPARE,,NONE,0.23511025410435635,51.7,-0.01,,215.0,-3.5447761194029814,-0.023007511692729188,,
2026-07-06,3580,友威科,IGNORE,0,,,,NEUTRAL,SAFE,,13.45,7.0334,106.5394,66.82,43.69,108.5361,98.075,87.6139,0,0,UNCERTAIN,PREPARE,,NONE,0.9088711296416229,101.5,0.0,,-2.0,0.0,0.03492225337751709,,
2026-07-06,3583,辛耘,IGNORE,0,,,,NEUTRAL,SAFE,,14.54,53.649,814.9222,63.77,69.33,928.203,849.15,770.097,0,0,UNCERTAIN,PREPARE,15911.0,MEDIUM,0.8290035015914224,861.01,-0.12,,-221.0,-3.2620922384701934,0.0127774833657186,,
2026-07-06,3587,閎康,IGNORE,0,,,,NEUTRAL,SAFE,,49.24,15.9367,321.1166,45.44,30.83,320.1361,295.675,271.2139,0,0,UNCERTAIN,PREPARE,,NONE,0.7066478185856294,297.6,0.97,,27.0,3.799654576856648,0.016318593049801322,,
2026-07-06,3588,通嘉,IGNORE,0,,,,,HIGH_RISK,,25.32,4.8998,68.1418,63.65,62.55,78.826,64.345,49.864,0,0,UNCERTAIN,PREPARE,,NONE,1.57261960188546,66.44,11.53,,,11.764705882352944,0.1516046312844821,,
2026-07-06,3591,艾笛森,IGNORE,0,9.0,0.0,,,NEUTRAL,,20.26,1.5169,25.1797,63.78,67.21,29.1531,25.0175,20.8819,0,1,UNCERTAIN,PREPARE,,NONE,1.2299981275770981,25.7,5.05,,,4.046242774566466,0.07924452882981914,,
2026-07-06,3594,磐儀,IGNORE,0,,,,NEUTRAL,HIGH_RISK,,42.61,2.9523,53.1749,78.52,66.38,56.0603,48.545,41.0297,0,0,UNCERTAIN,PREPARE,,NONE,1.9012169310259992,54.75,-0.27,,-107.0,15.189873417721532,0.12472963229992784,,
2026-07-06,3596,智易,IGNORE,0,,,,,SAFE,,14.76,7.4716,182.8996,86.02,74.82,199.5237,188.6,177.6763,0,0,UNCERTAIN,PREPARE,,NONE,0.731531612706128,189.34,4.04,,,4.78723404255319,0.044538706256627814,,
2026-07-06,3605,宏致,IGNORE,0,,,,,HIGH_RISK,,21.58,4.4334,81.65,84.38,78.37,89.9043,77.92,65.9357,0,0,UNCERTAIN,PREPARE,,NONE,2.138082214462913,85.37,2.73,,,9.351620947630913,0.12551334702258732,,
2026-07-06,3707,漢磊,IGNORE,0,,,,NEUTRAL,NEUTRAL,,25.99,7.7142,85.8731,28.48,29.03,94.6513,80.99,67.3287,0,0,UNCERTAIN,PREPARE,,NONE,1.7317308387300576,83.3,3.6,,2274.0,7.204968944099366,0.06556364983331275,,
2026-07-06,3709,鑫聯大投控,IGNORE,0,,,,NEUTRAL,SAFE,,45.41,3.439,84.811,77.79,59.63,83.9769,76.025,68.0731,0,0,UNCERTAIN,PREPARE,,NONE,0.4289708268387374,75.52,0.37,,54.0,1.608579088471851,-0.00295955277869131,,
2026-07-06,3711,日月光投控,IGNORE,0,,,,NEUTRAL,HIGH_RISK,,29.69,43.2776,556.1472,68.78,75.56,738.4183,626.6,514.7817,0,0,UNCERTAIN,PREPARE,,NONE,0.8592993252025329,646.84,4.97,,-26.0,0.7418397626112849,0.08362591765081384,,
2026-07-06,3714,富采,IGNORE,0,7.0,,,NEUTRAL,SAFE,,10.65,4.1725,69.8792,17.45,21.29,71.6395,65.325,59.0105,0,0,UNCERTAIN,PREPARE,,NONE,0.4901981825111718,66.99,-4.31,,-176.0,-12.071330589849127,-0.0187523918867204,,
2026-07-06,3715,定穎投控,WAIT,0,20.0,9.0,0.0,,NEUTRAL,,11.4,10.1021,183.2633,22.13,29.26,187.6015,172.825,158.0485,29,11,UNCERTAIN,PREPARE,,NONE,1.0137218421328522,184.6,-10.62,,,-15.167095115681239,-0.045277014320844744,,
2026-07-06,3717,聯嘉投控,IGNORE,0,,,,,HIGH_RISK,,33.51,1.58,25.0686,98.18,95.77,30.0931,23.7075,17.3219,0,0,UNCERTAIN,PREPARE,,NONE,1.505162524636339,23.63,24.19,,,32.20720720720722,0.23800485078561628,,
2026-07-06,4105,東洋,IGNORE,0,,,,NEUTRAL,SAFE,,40.7,1.1613,74.7289,96.65,88.13,78.2017,75.16,72.1183,0,0,UNCERTAIN,PREPARE,,NONE,0.6774212982164375,74.7,4.69,,299.0,6.105834464043425,0.04044704630122409,,
2026-07-06,3706,神達,IGNORE,0,,,,,SAFE,,13.53,3.7546,88.5078,76.06,72.05,92.7106,87.41,82.1094,0,0,UNCERTAIN,PREPARE,,NONE,0.8033532191063459,,,,,2.9748283752860427,0.029630477062121185,,
2026-07-06,3673,TPK-KY,IGNORE,0,,,,,SAFE,,12.49,6.4093,75.7764,54.17,41.74,88.7801,81.665,74.5499,0,0,UNCERTAIN,PREPARE,,NONE,0.56060876400431,82.89,-2.04,,,-8.248587570621469,-0.00569399375497448,,
2026-07-06,3675,德微,IGNORE,0,,,,NEUTRAL,HIGH_RISK,,19.55,33.8636,362.1073,75.69,58.69,456.8252,359.05,261.2748,0,0,UNCERTAIN,PREPARE,,NONE,0.4830871037313143,389.64,15.49,,-306.0,34.32835820895524,0.2533073388107505,,
